1529122260,6427.83,6427.84,6427.84,6427.84,0.4326561
1529122320,6427.84,6430,6427.84,6430,0.31364449
1529122380,6429.99,6430,6430,6429.99,1.53204958
1529122440,6427.83,6432.22,6430,6427.83,2.48313836
1529122500,6427.83,6432.22,6427.83,6432.21,2.45530955
1529122560,6428.73,6432.22,6432.21,6429.94,3.06568072
1529122620,6427.83,6429.95,6429.94,6429.91,4.82224
1529122680,6429.91,6431.99,6429.91,6431.99,3.92670461
1529122740,6431.98,6431.99,6431.99,6431.99,0.43685991
1529122800,6431.98,6431.99,6431.99,6431.99,0.39117484
1529122860,6431.98,6436.88,6431.99,6436.88,0.50477938
1529122920,6436.86,6436.88,6436.88,6436.87,2.05657205
1529122980,6436.87,6436.88,6436.87,6436.88,0.54669906
1529123040,6436.86,6438.09,6436.88,6437.96,7.26153404
1529123100,6436.86,6437.97,6437.96,6437.97,0.35532854
1529123160,6437.96,6439,6437.97,6437.97,1.57643606
1529123220,6437.96,6437.97,6437.97,6437.96,0.6614782
1529123280,6437.96,6437.97,6437.97,6437.96,1.47234665
1529123340,6432.84,6437.97,6437.97,6432.84,1.76884319
1529123400,6432.83,6437.75,6432.85,6432.83,3.37274801
1529123460,6432.83,6432.84,6432.83,6432.84,0.83646784
1529123520,6432.83,6433.76,6432.83,6432.84,1.25612178
1529123580,6432.83,6433.76,6432.83,6432.84,4.44322036
1529123640,6432.83,6432.84,6432.83,6432.84,0.71076374
1529123700,6433.75,6433.76,6433.75,6433.76,1.49423687
1529123760,6433.75,6433.76,6433.76,6433.76,0.96436864
1529123820,6433.75,6433.76,6433.76,6433.76,0.31062738
1529123880,6433.75,6433.76,6433.75,6433.76,0.24560412
1529123940,6433.75,6433.76,6433.76,6433.75,1.7857592
1529124000,6433.75,6433.76,6433.75,6433.75,0.87249037
1529124060,6433.75,6433.76,6433.75,6433.75,1.99817821
1529124120,6433.75,6433.76,6433.75,6433.75,2.4433963
1529124180,6425.58,6433.75,6433.75,6425.59,4.46904128
1529124240,6425.58,6425.59,6425.59,6425.59,0.3054
1529124300,6425.59,6429.5,6425.59,6429.5,2.17203908
1529124360,6429.49,6429.5,6429.49,6429.5,2.10333662
1529124420,6429.49,6430,6429.49,6430,0.84077815
1529124480,6430,6433.58,6430,6433.58,1.86846508
1529124540,6428.86,6433.58,6433.58,6428.86,0.69892686
1529124600,6428.86,6428.86,6428.86,6428.86,0.37055324
1529124660,6428.85,6428.86,6428.85,6428.86,1.38417351
1529124720,6428.85,6428.86,6428.85,6428.85,0.81112578
1529124780,6428.85,6428.86,6428.85,6428.86,1.12999007
1529124840,6428.85,6428.86,6428.85,6428.86,0.66430125
1529124900,6428.85,6428.86,6428.86,6428.85,0.7942
1529124960,6426.02,6428.86,6428.86,6428.55,1.3525
1529125020,6422.22,6430.18,6428.86,6425.36,9.39218
1529125080,6425.36,6430,6425.36,6430,0.3155
1529125140,6429.99,6430,6430,6430,0.3005
1529125200,6429.99,6430,6429.99,6429.99,0.128358
1529125260,6430,6433.58,6430,6433.58,3.22107216
1529125320,6433.57,6433.58,6433.57,6433.57,0.88483659
1529125380,6433.57,6433.58,6433.57,6433.58,2.90030033
1529125440,6433.57,6433.58,6433.57,6433.58,0.47573495
1529125500,6433.57,6433.58,6433.58,6433.57,1.78040639
1529125560,6433.57,6433.58,6433.58,6433.57,1.48793493
1529125620,6433.57,6433.58,6433.58,6433.58,0.40076568
